District,City,Latitude,Longitude,Price,Land_Size_M2,Building_Size_M2,Floors,Bedrooms,Bathrooms,Carport/Garage
Tajur Halang,Bogor,-6.4758182,106.7578498,383000000.0,72.0,41.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,3000000000.0,640.0,1280.0,2.0,4.0,4.0,2.0
Cibinong,Bogor,-6.4901067,106.8306951,980000001.0,64.0,94.0,2.0,3.0,2.0,1.0
Bogor Selatan,Bogor,-6.6323703,106.8075977,3450000000.0,270.0,208.0,2.0,3.0,3.0,2.0
Cileungsi,Bogor,-6.402271799999999,106.9704941,560000000.0,72.0,38.0,1.0,2.0,1.0,1.0
Bojong Gede,Bogor,-6.4960615,106.7947017,583190000.0,70.0,36.0,1.0,2.0,1.0,1.0
Bojong Gede,Bogor,-6.4960615,106.7947017,583190000.0,70.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,783191000.0,60.0,65.0,2.0,2.0,2.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,783191000.0,60.0,65.0,2.0,2.0,2.0,1.0
Bojong Gede,Bogor,-6.4960615,106.7947017,672811080.0,105.0,36.0,1.0,2.0,1.0,1.0
Bojong Gede,Bogor,-6.4960615,106.7947017,672811080.0,105.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,683000000.0,88.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Bogor,-6.4901067,106.8306951,683000000.0,88.0,36.0,1.0,2.0,1.0,1.0
Babakan Madang,Bogor,-6.5211331,106.8502879,2900000000.0,278.0,210.0,2.0,4.0,3.0,1.0
Babakan Madang,Bogor,-6.5636316,106.8639566,880000000.0,84.0,100.0,2.0,3.0,2.0,1.0
